Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company
HP 15s Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) fy5008TU Thin and Light Laptop,"70,999","61,890",12% off,4.3,"2,201 Ratings & 163 Reviews",HP
ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA9...,"1,16,990","91,990",21% off,3.8,37 Ratings & 6 Reviews,ASUS
HP 14s Backlit Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and...,"50,565","41,800",17% off,4.3,272 Ratings & 20 Reviews,HP
ASUS Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) K3504VA-LK542WS Laptop,"92,990","66,990",27% off,3.3,3 Ratings & 3 Reviews,ASUS
ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD...,"68,990","46,990",31% off,,,ASUS
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light La...,"71,999","43,980",38% off,3.9,468 Ratings & 36 Reviews,DELL
Lenovo IdeaPad Slim 5 WUXGA OLED Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home) 14IR...,"95,000","81,899",13% off,4.2,160 Ratings & 18 Reviews,Lenovo
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7V4HN/A,"99,900","92,990",6% off,4.7,"17,356 Ratings & 1,077 Reviews",Apple
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7W4HN/A,"99,900","92,990",6% off,4.7,"17,356 Ratings & 1,077 Reviews",Apple
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,"1,29,990","1,01,990",21% off,4.0,9 Ratings & 2 Reviews,MSI
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15I...,"60,000","33,800",43% off,4.3,858 Ratings & 98 Reviews,Lenovo
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"2,18,390","1,81,990",16% off,,,SAMSUNG
HP 15 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light La...,"46,990","27,490",41% off,,,HP
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,"87,990","57,990",34% off,4.2,215 Ratings & 19 Reviews,Lenovo
Lenovo Ideapad AMD AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,"59,990","37,990",36% off,4.6,25 Ratings & 4 Reviews,Lenovo
ASUS Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"1,19,990","89,990",25% off,,,ASUS
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ540WS Thi...,"73,990","52,010",29% off,,,ASUS
Lenovo IdeaPad Slim 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 ...,"50,982","35,990",29% off,4.2,"3,080 Ratings & 250 Reviews",Lenovo
DELL Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN5430NH6KJM01ORS1 Thin and Light Laptop,"88,264","59,740",32% off,4.0,181 Ratings & 22 Reviews,DELL
Lenovo IdeaPad Flex 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 2 in 1 L...,"84,990","65,990",22% off,4.0,24 Ratings & 3 Reviews,Lenovo
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8G4HN/A,"1,14,900","1,06,990",6% off,4.7,551 Ratings & 39 Reviews,Apple
Acer Acer One 14 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Ligh...,"39,994","28,990",27% off,3.2,5 Ratings & 0 Reviews,Acer
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"77,990","51,435",34% off,4.3,97 Ratings & 6 Reviews,Lenovo
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXD13HN/A,"68,990","1,54,900",52% off,4.7,328 Ratings & 19 Reviews,Apple
DELL Latitude 3540 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Latitude 35...,"53,413","32,490",28% off,,,DELL
HP AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0155AU Thin and Light Laptop,,"37,990",13% off,,,HP
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCR3HN/A,,"1,34,900",43% off,4.7,328 Ratings & 19 Reviews,Apple
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYN3HN/A,"1,44,900","1,34,990",6% off,4.7,328 Ratings & 19 Reviews,Apple
HP Victus AMD Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"96,579","78,900",18% off,4.0,9 Ratings & 0 Reviews,HP
HP Pavilion AMD Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1008AU Thin and Ligh...,"85,000","77,500",8% off,4.4,27 Ratings & 2 Reviews,HP
HP 14R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 14R G9 Thin and Light La...,"76,990","35,490",53% off,,,HP
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCU3HN/A,"1,34,900","1,25,990",6% off,4.7,328 Ratings & 19 Reviews,Apple
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXP3HN/A,"1,24,900","1,16,990",6% off,4.7,328 Ratings & 19 Reviews,Apple
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,"1,44,999","1,04,990",27% off,4.4,"1,267 Ratings & 108 Reviews",Acer
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"36,543","26,990",26% off,3.8,347 Ratings & 23 Reviews,HP
MSI Cyborg 15 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"1,11,990","89,990",19% off,4.7,3 Ratings & 0 Reviews,MSI
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYT3HN/A,"1,44,900","1,34,990",6% off,4.7,328 Ratings & 19 Reviews,Apple
HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Thin and Light Laptop,"31,690","22,690",28% off,4.0,"1,735 Ratings & 129 Reviews",HP
Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"1,29,999","99,990",23% off,4.4,745 Ratings & 76 Reviews,Acer
Avita E Series Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AM14A2INF56F-SLF Lapto...,"75,980","31,990",57% off,,,Avita
Acer Acer Aspire Lite AL15-53 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53...,"50,990","31,990",37% off,,,Acer
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,"1,39,389","99,990",28% off,4.4,39 Ratings & 6 Reviews,HP
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light...,"55,000","33,999",38% off,4.2,742 Ratings & 37 Reviews,Lenovo
HP OMEN AI PC OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"1,91,000","1,57,500",17% off,4.2,13 Ratings & 2 Reviews,HP
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...","77,990","59,990",23% off,4.2,607 Ratings & 69 Reviews,ASUS
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"80,000","64,990",18% off,4.0,77 Ratings & 3 Reviews,HP
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8J4HN/A,"1,14,900","1,06,990",6% off,4.7,551 Ratings & 39 Reviews,Apple
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2508TU Laptop,"51,750","40,199",22% off,4.6,8 Ratings & 0 Reviews,HP
DELL Inspiron AMD Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and L...,"56,812","30,990",45% off,3.9,17 Ratings & 2 Reviews,DELL
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"1,53,588","1,31,990",14% off,,,SAMSUNG
HP Victus Gaming Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"72,718","58,990",18% off,,,HP
HP Pavilion Aero AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE2048AU Thin and L...,"91,616","71,353",22% off,4.5,90 Ratings & 6 Reviews,HP
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...,"99,640","69,990",29% off,4.3,290 Ratings & 34 Reviews,Lenovo
DELL Intel Core i3 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IC7430XYW6F002ORS1 Thin and Light Laptop,"77,000","58,490",24% off,,,DELL
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,"1,43,990","1,14,990",20% off,,,ASUS
FUTOPIA Ultimus Intel Dual Core Upto 2.8GHz - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INC54BN-MB Thin ...,"35,990","15,990",55% off,3.8,4 Ratings & 0 Reviews,FUTOPIA
HP Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light Laptop,"50,843","40,899",19% off,,,HP
Lenovo IdeaPad Flex 5 AMD AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in...,"92,000","64,990",29% off,4.5,2 Ratings & 1 Reviews,Lenovo
DELL Vostro 3530 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) VN3530602PF001ORB1 T...,"59,528","51,990",12% off,,,DELL
HP 14R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14R G9 Thin and Light L...,"76,990","35,490",53% off,,,HP
HP AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) 15S-EQ2305AU Laptop,"56,000","40,990",26% off,,6 Ratings & 0 Reviews,HP
HP Pavilion 15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh3101AU Thin and L...,"75,794","66,990",11% off,4.2,5 Ratings & 0 Reviews,HP
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2047AU Thin and Ligh...,"71,273","69,899",1% off,,,HP
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...","1,34,900","1,16,990",13% off,4.2,539 Ratings & 35 Reviews,ASUS
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYM3HN/A,"89,999","56,509",37% off,4.7,328 Ratings & 19 Reviews,Apple
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"1,11,490","82,990",25% off,4.3,"3,248 Ratings & 351 Reviews",Acer
HP Victus AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"85,000","54,900",35% off,4.3,6 Ratings & 1 Reviews,HP
HP AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-FB1001AX Laptop,"80,711","59,071",26% off,4.3,4 Ratings & 1 Reviews,HP
DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light La...,"1,34,990","94,990",29% off,4.1,411 Ratings & 27 Reviews,DELL
ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home) S5504VA-MA951...,"27,063","22,690",16% off,4.4,82 Ratings & 4 Reviews,ASUS
HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,"1,91,990","1,69,599",11% off,4.0,"1,735 Ratings & 129 Reviews",HP
ASUS ROG Zephyrus G14 OLED AMD Ryzen 9 Octa Core 8945HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphic...,"38,900","25,490",34% off,4.7,3 Ratings & 0 Reviews,ASUS
Lenovo IdeaPad Slim 3 Intel Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 ...,"79,990","50,990",36% off,3.9,332 Ratings & 24 Reviews,Lenovo
ASUS Vivobook 15 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-NJ542WS Thin and Ligh...,"90,000","71,499",20% off,,,ASUS
Lenovo IdeaPad Gaming Backlit AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Gr...,,,29% off,4.2,215 Ratings & 19 Reviews,Lenovo
Lenovo IdeaPad Gaming Backlit AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Gr...,"90,000","71,499",20% off,4.2,215 Ratings & 19 Reviews,Lenovo
HP OMEN Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,"1,89,900","1,69,640",10% off,,,HP
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...,"44,466","30,900",30% off,4.3,302 Ratings & 46 Reviews,HP
HP OMEN Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,"50,098","1,95,210",16% off,,,HP
HP 14 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Lap...,"99,890","41,990",17% off,4.3,"2,678 Ratings & 256 Reviews",HP
"DELL Inspiron 5430 Intel Core i7 13th Gen 13th Generation Intel® Core™ i7-1355U Processor (12MB Cache,...","34,990","81,990",40% off,4.2,9 Ratings & 2 Reviews,DELL
Ultimus ProNXT Intel Core N 12th Gen Upto 3.4GHz - (8 GB/256 GB SSD/Windows 11 Home) Quad Core Thin an...,"50,990","20,890",25% off,,,Ultimus
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS Th...,"98,397","37,990",13% off,,,ASUS
HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3032TU Thin and Lig...,"46,999","84,999",30% off,,,HP
HP 15s Intel Core i3 11th Gen i3-1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2674TU Thin and Ligh...,"58,990","32,600",3% off,4.3,3 Ratings & 0 Reviews,HP
HP Intel Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 14s- DQ2535TU Thin and Ligh...,"74,900","56,890",17% off,,,HP
Acer Aspire 5 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,"75,999","61,500",38% off,3.7,6 Ratings & 0 Reviews,Acer
ASUS Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ531WS Laptop,"1,52,990","46,990",21% off,,,ASUS
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 9 185H - (16 GB/1 TB SSD/W...","1,19,999","1,19,990",31% off,4.3,7 Ratings & 2 Reviews,ASUS
Colorful P15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,"1,39,999","81,990",34% off,4.3,125 Ratings & 23 Reviews,Colorful
Colorful P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,"85,000","91,990",34% off,4.5,50 Ratings & 9 Reviews,Colorful
HP AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 ...,"80,990","55,999",17% off,3.4,10 Ratings & 0 Reviews,HP
ASUS Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1605VA-MB546WS Laptop,"61,500","66,900",20% off,,,ASUS
HP Laptop with Backlit Keyboard Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq2510...,"44,990","49,000",31% off,4.3,92 Ratings & 4 Reviews,HP
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Th...,"35,147","30,990",10% off,,,ASUS
HP 15s AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s-ey1509AU Thin and Light Lapt...,"61,000","31,399",42% off,4.1,"3,942 Ratings & 292 Reviews",HP
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin a...,"38,382","34,999",29% off,4.3,43 Ratings & 5 Reviews,Lenovo
HP 245 G9 AMD Ryzen 3 Quad Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and L...,"46,999","26,990",27% off,3.2,13 Ratings & 1 Reviews,HP
HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop,,"33,890",17% off,3.0,4 Ratings & 0 Reviews,HP
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,"66,089","34,990",47% off,4.2,"1,260 Ratings & 92 Reviews",Lenovo
ASUS Vivobook Go 15 OLED Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) E1504GA-LK321...,"61,990","40,990",33% off,4.4,14 Ratings & 2 Reviews,ASUS
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,"1,09,900","1,02,990",6% off,4.7,"1,355 Ratings & 74 Reviews",Apple
HP Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® G...,"1,01,038","84,590",16% off,3.9,15 Ratings & 2 Reviews,HP
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 7 255H - (32 GB/1 T...","1,58,990","1,27,990",19% off,,,ASUS
ASUS Vivobook 16 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB541WS T...,"72,990","53,899",26% off,4.7,13 Ratings & 0 Reviews,ASUS
MSI Katana 15 Intel Core i7 12th Gen 12650H - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"1,03,990","88,990",14% off,4.9,22 Ratings & 2 Reviews,MSI
HP 250 G9 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 250 G9 Laptop,"88,990","50,310",43% off,,11 Ratings & 0 Reviews,HP
DELL Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 14 7430 2 in 1 Laptop,"1,18,000","1,09,419",7% off,,,DELL
HP AMD Ryzen 9 Octa Core 7940HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 407...,"1,86,047","1,39,990",24% off,,,HP
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,"49,190","32,990",32% off,4.3,499 Ratings & 37 Reviews,Lenovo
Acer Extensa AMD Ryzen 5 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23 Thin and Light Laptop,"51,990","32,990",36% off,4.1,"2,285 Ratings & 262 Reviews",Acer
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"85,000","59,999",29% off,4.0,87 Ratings & 7 Reviews,HP
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,"57,790","39,490",31% off,4.2,222 Ratings & 13 Reviews,Lenovo
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,"93,792","53,394",43% off,4.0,124 Ratings & 15 Reviews,Lenovo
ASUS TUF Gaming A15 AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"1,71,990","1,37,990",19% off,5.0,9 Ratings & 1 Reviews,ASUS
HP 15s Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light L...,"74,990","49,890",33% off,4.1,541 Ratings & 44 Reviews,HP
Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,"54,790","32,366",40% off,4.1,808 Ratings & 68 Reviews,Acer
ASUS AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK542WS Laptop,"70,990","43,990",38% off,,,ASUS
Lenovo IdeaPad Slim 3 Intel Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 ...,"40,000","25,499",36% off,3.5,13 Ratings & 0 Reviews,Lenovo
DELL AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5415 Thin and Light Lap...,"94,987","76,990",18% off,,4 Ratings & 0 Reviews,DELL
ASUS Vivobook Go 15 Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) E1504GA-NJ3321WS Thin and L...,"43,990","34,990",20% off,,,ASUS
MSI Creator M16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics/NVIDI...,"1,79,990","1,39,990",22% off,,,MSI
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"1,21,000","1,02,990",14% off,4.4,"1,267 Ratings & 108 Reviews",Acer
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin an...,"97,200","62,990",35% off,4.3,73 Ratings & 8 Reviews,Lenovo
HP 14s AMD Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0012AU Thin and Light Lap...,"49,299","44,990",8% off,4.5,172 Ratings & 27 Reviews,HP
"ASUS ROG Zephyrus G16 (2024) - AI PC, with 90W battery, AMD Ryzen AI 9 12 Core HX 370 - (32 GB/2 TB SS...","2,99,990","2,39,990",20% off,3.7,3 Ratings & 0 Reviews,ASUS
HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0004MU Chromebook,"25,451","24,790",2% off,3.7,"3,320 Ratings & 339 Reviews",HP
HP Laptop Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2672TU Thin and Ligh...,"53,990","32,990",38% off,,,HP
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"89,999","69,000",23% off,3.5,36 Ratings & 4 Reviews,Acer
Lenovo Intel Core i3 13th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 11 Home/8 GB Graphics) 82X700C7IN ...,"58,190","37,380",35% off,,,Lenovo
HP 14s AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Lap...,"56,162","39,551",29% off,4.4,796 Ratings & 69 Reviews,HP
ASUS VivoBook 15 Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin...,"50,990","24,990",50% off,4.3,"12,739 Ratings & 1,180 Reviews",ASUS
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Me...,"91,000","75,990",16% off,3.9,13 Ratings & 4 Reviews,DELL
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 9 285H - (32 GB/1 T...","1,70,990","1,42,990",16% off,,,ASUS
Apple Apple M3 - (24 GB/512 GB SSD/macOS Sequoia) MC8P4HN/A,"1,54,900","1,44,990",6% off,,,Apple
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s-EQ2084AU Laptop,"65,990","48,885",25% off,4.2,29 Ratings & 2 Reviews,HP
DELL Vostro Intel Core i3 11th Gen 1115G4 - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thi...,"45,810","44,348",3% off,4.0,275 Ratings & 17 Reviews,DELL
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"75,000","62,990",16% off,4.2,312 Ratings & 30 Reviews,Lenovo
Lenovo Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"54,000","34,999",35% off,4.2,60 Ratings & 2 Reviews,Lenovo
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC9D4HN/A,"1,34,900","1,25,990",6% off,,,Apple
Acer Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop,"59,999","44,990",25% off,4.1,58 Ratings & 3 Reviews,Acer
