Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company,Total Ratings,Total Reviews Extracted
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,89999.0,69000.0,23,3.5,36 Ratings & 4 Reviews,Acer,36,4
Lenovo Intel Core i3 13th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 11 Home/8 GB Graphics) 82X700C7IN ...,58190.0,37380.0,35,0.0,nan,Lenovo,0,0
HP 14s AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Lap...,56162.0,39551.0,29,4.4,796 Ratings & 69 Reviews,HP,796,69
ASUS VivoBook 15 Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin...,50990.0,24990.0,50,4.3,"12,739 Ratings & 1,180 Reviews",ASUS,12739,1180
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Me...,91000.0,75990.0,16,3.9,13 Ratings & 4 Reviews,DELL,13,4
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 9 285H - (32 GB/1 T...",170990.0,142990.0,16,0.0,nan,ASUS,0,0
Apple Apple M3 - (24 GB/512 GB SSD/macOS Sequoia) MC8P4HN/A,154900.0,144990.0,6,0.0,nan,Apple,0,0
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s-EQ2084AU Laptop,65990.0,48885.0,25,4.2,29 Ratings & 2 Reviews,HP,29,2
DELL Vostro Intel Core i3 11th Gen 1115G4 - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thi...,45810.0,44348.0,3,4.0,275 Ratings & 17 Reviews,DELL,275,17
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,75000.0,62990.0,16,4.2,312 Ratings & 30 Reviews,Lenovo,312,30
Lenovo Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,54000.0,34999.0,35,4.2,60 Ratings & 2 Reviews,Lenovo,60,2
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC9D4HN/A,134900.0,125990.0,6,0.0,nan,Apple,0,0
Acer Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop,59999.0,44990.0,25,4.1,58 Ratings & 3 Reviews,Acer,58,3
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 16IAH8 Laptop,83890.0,58690.0,30,0.0,3 Ratings & 0 Reviews,Lenovo,3,0
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 7 255H - (32 GB/1 T...",158990.0,136980.0,13,0.0,nan,ASUS,0,0
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8K4HN/A,114900.0,106990.0,6,4.7,551 Ratings & 39 Reviews,Apple,551,39
HP AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-fb0147AX Laptop,66999.0,48999.0,26,3.9,11 Ratings & 1 Reviews,HP,11,1
Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82RK00VWIN Thin and Light Laptop,49990.0,32990.0,34,3.9,19 Ratings & 0 Reviews,Lenovo,19,0
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A,-8993.333333333334,134900.0,16,4.7,328 Ratings & 19 Reviews,Apple,328,19
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXD43HN/A,57790.0,154900.0,31,4.7,328 Ratings & 19 Reviews,Apple,328,19
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,154900.0,39490.0,6,4.1,9 Ratings & 0 Reviews,Lenovo,9,0
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYV3HN/A,134900.0,144990.0,13,4.7,328 Ratings & 19 Reviews,Apple,328,19
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXW3HN/A,76323.0,116990.0,27,4.7,328 Ratings & 19 Reviews,Apple,328,19
Lenovo AMD Ryzen 5 Quad Core R5-5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,113290.0,54990.0,28,4.2,312 Ratings & 30 Reviews,Lenovo,312,30
Lenovo IdeaPad 5 2-in-1 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU9 2 in 1 Laptop,85000.0,80690.0,13,0.0,nan,Lenovo,0,0
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,101311.0,73393.0,15,4.1,47 Ratings & 10 Reviews,Lenovo,47,10
HP Victus AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,50258.0,85990.0,38,4.1,53 Ratings & 1 Reviews,HP,53,1
HP AMD Ryzen 5 Quad Core - (8 GB/512 GB SSD/DOS) 247 G8 Thin and Light Laptop,31490.0,30690.0,23,3.9,13 Ratings & 0 Reviews,HP,13,0
Lenovo IdeaPad 3 Chrome Intel Celeron Dual Core N4500 - (8 GB/Chrome OS) 15IJL6 Chromebook,114900.0,24190.0,19,3.1,8 Ratings & 1 Reviews,Lenovo,8,1
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,86999.0,91980.0,33,3.2,11 Ratings & 3 Reviews,Acer,11,3
ASUS Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) K3605ZF-MB522WS Laptop,59990.0,57899.0,45,0.0,nan,ASUS,0,0
HP AMD Ryzen 5 Dual Core - (16 GB/512 GB SSD/DOS) 6E3Z2PA Laptop,54990.0,32990.0,40,0.0,nan,HP,0,0
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin...,164831.0,32990.0,22,4.3,775 Ratings & 82 Reviews,ASUS,775,82
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,135990.0,127399.0,16,5.0,3 Ratings & 0 Reviews,HP,3,0
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/1 T...",84416.0,112990.0,34,0.0,nan,ASUS,0,0
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5430 Thin and ...,68299.0,54990.0,18,4.0,181 Ratings & 22 Reviews,DELL,181,22
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fr5010TU Thin and Light Laptop,81999.0,55990.0,27,0.0,nan,HP,0,0
Acer Aspire 7 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,89990.0,59500.0,17,4.4,"6,637 Ratings & 771 Reviews",Acer,6637,771
ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,49990.0,73990.0,36,3.8,13 Ratings & 2 Reviews,ASUS,13,2
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ328WS Thin...,57990.0,31990.0,34,4.1,265 Ratings & 19 Reviews,ASUS,265,19
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/DOS) 15ITL6 Thin and Light Lap...,51500.0,37990.0,36,3.7,133 Ratings & 16 Reviews,Lenovo,133,16
HP 15s Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2508TU Laptop,46899.0,32800.0,36,4.2,538 Ratings & 63 Reviews,HP,538,63
HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light...,-1874.875,29998.0,17,3.9,187 Ratings & 16 Reviews,HP,187,16
